S.NO.,REFUND DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BANK REFUND REF.NO.","REFUND AMOUNT",DEBITED ON,"CUST.ACC.NO.",REMARKS
204,27-Jan-2024,100004749774463,190411827431341,1546785,700,29-Jan-2024,,
205,27-Jan-2024,100004745898494,185987826069762,1546786,515,29-Jan-2024,,
206,27-Jan-2024,100004749855798,119541827513905,1546788,595.28,29-Jan-2024,,
207,27-Jan-2024,100004551728226,461559776251689,1546789,3160.56,29-Jan-2024,,
208,27-Jan-2024,100004753512507,166423828246181,1546790,448.05,29-Jan-2024,,
209,27-Jan-2024,100004700794670,798998813277760,1546793,95,29-Jan-2024,,
210,27-Jan-2024,100004754331049,171103828535580,1546794,110.56,29-Jan-2024,,
211,27-Jan-2024,100004743282238,102232825286171,1546795,130.28,29-Jan-2024,,
212,27-Jan-2024,100004741657504,543807825128862,1546796,40,29-Jan-2024,,
213,27-Jan-2024,100004716518478,141552818276234,1546798,820.28,29-Jan-2024,,
214,27-Jan-2024,100004749600333,161980827369186,1546799,335.28,29-Jan-2024,,
215,27-Jan-2024,100004716511274,205002818251252,1546800,510,29-Jan-2024,,
216,27-Jan-2024,100004659780668,132989801933749,1546801,315.28,29-Jan-2024,,
217,27-Jan-2024,100004753694134,357768828252022,1546804,2419.1,29-Jan-2024,,
218,27-Jan-2024,100004754331157,168918828551473,1546805,110.56,29-Jan-2024,,
219,27-Jan-2024,100004737646504,402579823743358,1546806,695,29-Jan-2024,,
220,27-Jan-2024,100004747653891,232329826701679,1546808,335,29-Jan-2024,,
221,27-Jan-2024,100004753001402,233821828179018,1546809,1375.28,29-Jan-2024,,
222,27-Jan-2024,100004753097832,116204828196524,1546810,2340.56,29-Jan-2024,,
223,27-Jan-2024,100004753216058,213737828196953,1546811,1395.75,29-Jan-2024,,
224,27-Jan-2024,100004753478690,186696828245299,1546813,2299.1,29-Jan-2024,,
225,27-Jan-2024,100004753626618,542517828256200,1546814,1540,29-Jan-2024,,
226,27-Jan-2024,100004575162892,404325783220095,1546816,340.56,29-Jan-2024,,
227,27-Jan-2024,100004739042298,202034824018888,1546817,2330.28,29-Jan-2024,,
228,27-Jan-2024,100004754064870,165334828457221,1546818,1250.75,29-Jan-2024,,
229,27-Jan-2024,100004754249849,427421828581990,1546819,10055.4,29-Jan-2024,,
230,27-Jan-2024,100004747786766,126773826736997,1546820,1745,29-Jan-2024,,
231,27-Jan-2024,100004750571789,114118827824356,1546821,1775,29-Jan-2024,,
