S.NO.,REFUND DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BANK REFUND REF.NO.","REFUND AMOUNT",DEBITED ON,"CUST.ACC.NO.",REMARKS
42,08-Jan-2024,100004710465873,848442816469919,1545380,190,09-Jan-2024,,
43,08-Jan-2024,100004710683017,168836816508982,1545381,1060.28,09-Jan-2024,,
44,08-Jan-2024,100004712372882,173590817102883,1545383,5385,09-Jan-2024,,
45,08-Jan-2024,100004712795357,224042817362158,1545384,830,09-Jan-2024,,
46,08-Jan-2024,100004714020690,699018817525610,1545385,720.28,09-Jan-2024,,
47,08-Jan-2024,100004715595772,699932817784896,1545387,413.05,09-Jan-2024,,
48,08-Jan-2024,100004715934595,328723817924330,1545388,207.7,09-Jan-2024,,
49,08-Jan-2024,100004716030425,141988817946834,1545389,110.56,09-Jan-2024,,
50,08-Jan-2024,100004716933367,763892818404701,1545390,403.05,09-Jan-2024,,
51,08-Jan-2024,100004715279423,203748817690520,1545328,195,09-Jan-2024,,
52,08-Jan-2024,100004715866125,149611817826646,1545333,170.56,09-Jan-2024,,
53,08-Jan-2024,100004678431265,133844807344378,1545338,350,09-Jan-2024,,
54,08-Jan-2024,100004691692333,144295810652627,1545343,130,09-Jan-2024,,
55,08-Jan-2024,100004714136344,173085817532080,1545348,315,09-Jan-2024,,
56,08-Jan-2024,100004711902400,429130816788217,1545353,830.56,09-Jan-2024,,
57,08-Jan-2024,100004715980605,853221817936416,1545358,695.28,09-Jan-2024,,
58,08-Jan-2024,100004536140508,398640772036269,1545391,50.56,09-Jan-2024,,
59,08-Jan-2024,100004716561707,180689818318060,1545392,293.05,09-Jan-2024,,
60,08-Jan-2024,100004710620238,700036816495133,1545393,1105.28,09-Jan-2024,,
61,08-Jan-2024,100004678658775,198912807478478,1545394,1401.12,09-Jan-2024,,
62,08-Jan-2024,100004715391652,109472817724304,1545386,2480.28,09-Jan-2024,,
63,08-Jan-2024,100004647304694,200497798700054,1545331,5390.56,09-Jan-2024,,
64,08-Jan-2024,100004711614276,639203816735357,1545342,1580,09-Jan-2024,,
65,08-Jan-2024,100004624024795,128977793721244,1545354,3930.56,09-Jan-2024,,
66,08-Jan-2024,100004689811880,159122810089163,1545366,1710.56,09-Jan-2024,,
67,08-Jan-2024,100004681944681,128231808348409,1545372,1531.68,09-Jan-2024,,
68,08-Jan-2024,100004711671721,155348816782971,1545382,960.28,09-Jan-2024,,
