S.NO.,REFUND DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BANK REFUND REF.NO.","REFUND AMOUNT",DEBITED ON,"CUST.ACC.NO.",REMARKS
29,23-Jan-2024,100004746036500,140299826148909,1546466,6711.45,24-Jan-2024,,
30,23-Jan-2024,100004745733882,214386826028416,1546468,668.05,24-Jan-2024,,
31,23-Jan-2024,100004742424837,144408825203500,1546469,550.56,24-Jan-2024,,
32,23-Jan-2024,100004745439763,187960825969911,1546470,2826.1,24-Jan-2024,,
33,23-Jan-2024,100004745679806,795053826024905,1546472,413.05,24-Jan-2024,,
34,23-Jan-2024,100004710179343,249844816209529,1546473,195,24-Jan-2024,,
35,23-Jan-2024,100004693350295,379070811128817,1546474,3321.12,24-Jan-2024,,
36,23-Jan-2024,100004703329252,355095813847246,1546475,3340,24-Jan-2024,,
37,23-Jan-2024,100004710407484,688751816372480,1546477,1630,24-Jan-2024,,
38,23-Jan-2024,100004726302918,962805821581497,1546478,5870.56,24-Jan-2024,,
39,23-Jan-2024,100004742013390,340589825175921,1546480,740.56,24-Jan-2024,,
40,23-Jan-2024,100004743870925,264113825394739,1546482,1085,24-Jan-2024,,
41,23-Jan-2024,100004744809139,134913825751750,1546483,250,24-Jan-2024,,
42,23-Jan-2024,100004745409870,847173825969020,1546484,3495.4,24-Jan-2024,,
43,23-Jan-2024,100004745442711,194737825970119,1546485,1245.75,24-Jan-2024,,
44,23-Jan-2024,100004745675545,809670826023763,1546487,2058.4,24-Jan-2024,,
45,23-Jan-2024,100004745795262,148904826024710,1546488,868.4,24-Jan-2024,,
46,23-Jan-2024,100004745819153,274618826025058,1546489,927.7,24-Jan-2024,,
47,23-Jan-2024,100004746096314,101550826166869,1546491,3621.12,24-Jan-2024,,
48,23-Jan-2024,100004746882338,170295826562413,1546493,385.75,24-Jan-2024,,
49,23-Jan-2024,100004743254493,820640825288201,1546494,1675,24-Jan-2024,,
50,23-Jan-2024,100004746830519,804004826560477,1546495,385.75,24-Jan-2024,,
51,23-Jan-2024,100004745858127,150087826027478,1546496,418.4,24-Jan-2024,,
52,23-Jan-2024,100004745446693,251601825969192,1546497,3255,24-Jan-2024,,
53,23-Jan-2024,100004745102907,185074825906187,1546498,3660.56,24-Jan-2024,,
54,23-Jan-2024,100004682882557,122145808522844,1546499,5440.56,24-Jan-2024,,
55,23-Jan-2024,100004745390964,601584825969459,1546500,3326.1,24-Jan-2024,,
56,23-Jan-2024,100004695073726,555851811614748,1546501,265,24-Jan-2024,,
57,23-Jan-2024,100004708924758,176918815865087,1546502,1145.28,24-Jan-2024,,
58,23-Jan-2024,100004734831626,197182822963124,1546503,745,24-Jan-2024,,
59,23-Jan-2024,100004667429058,190835804302356,1546504,210,24-Jan-2024,,
60,23-Jan-2024,100004703329174,158110813842057,1546505,610.28,24-Jan-2024,,
61,23-Jan-2024,100004631841954,118809795397862,1546506,185.28,24-Jan-2024,,
62,23-Jan-2024,100004745740852,138464826027488,1546507,452.7,24-Jan-2024,,
63,23-Jan-2024,100004746050286,184162826137786,1546428,610.75,24-Jan-2024,,
64,23-Jan-2024,100004682882203,197623808497597,1546439,4430.56,24-Jan-2024,,
65,23-Jan-2024,100004739496776,130874824335723,1546451,1305.28,24-Jan-2024,,
66,23-Jan-2024,100004745812135,367704826024292,1546467,488.05,24-Jan-2024,,
67,23-Jan-2024,100004737578673,830389823726829,1546479,490,24-Jan-2024,,
68,23-Jan-2024,100004745897905,191152826116445,1546490,152.7,24-Jan-2024,,
69,23-Jan-2024,100004745431870,301690825969835,1546430,2495,24-Jan-2024,,
70,23-Jan-2024,100004744230978,148681825506237,1546435,2610,24-Jan-2024,,
71,23-Jan-2024,100004687186202,342910809263136,1546440,980,24-Jan-2024,,
72,23-Jan-2024,100004704239179,204794814332869,1546445,1660,24-Jan-2024,,
73,23-Jan-2024,100004742515963,674830825209822,1546450,40.28,24-Jan-2024,,
74,23-Jan-2024,100004682882121,148719808490142,1546455,1220.28,24-Jan-2024,,
75,23-Jan-2024,100004745812112,582369826024320,1546460,648.05,24-Jan-2024,,
76,23-Jan-2024,100004739164264,149594824056032,1546465,6701.12,24-Jan-2024,,
77,23-Jan-2024,100004745943953,276508826144498,1546471,610.75,24-Jan-2024,,
78,23-Jan-2024,100004708061702,272848815604649,1546476,70.28,24-Jan-2024,,
79,23-Jan-2024,100004742478518,194918825202547,1546481,110.56,24-Jan-2024,,
80,23-Jan-2024,100004745464644,170808825969578,1546486,1185.75,24-Jan-2024,,
81,23-Jan-2024,100004746340833,213901826399199,1546492,898.4,24-Jan-2024,,
